soru 3 - random userların checkin yaptıkları yerde checkin yapan userların büyükten küçüğe sıralanmış hali 

UserId,locId,EnÇokGidenUserID,Count(Kaç kez gittiği)
(190539,(63842,(52454,4)))
(190539,(63842,(46469,4)))
(190539,(63842,(106689,4)))
(190539,(63842,(168955,3)))
(190539,(63842,(99994,3)))
(190539,(63842,(58402,3)))
(190539,(63842,(54996,3)))
(190539,(63842,(62317,3)))
(190539,(63842,(104487,3)))
(190539,(63842,(131581,3)))
(190539,(63842,(39631,3)))
(190539,(63842,(170174,3)))
(190539,(63842,(16854,3)))
(190539,(63842,(138866,3)))
(190539,(63842,(38492,3)))
(190539,(63842,(41973,3)))
(190539,(63842,(89942,3)))
(190539,(63842,(19074,3)))
(190539,(63842,(86572,3)))
(190539,(63842,(89757,3)))
(190539,(63842,(96170,3)))
(190539,(63842,(93471,3)))
(190539,(63842,(149041,3)))
(190539,(63842,(168956,3)))
(190539,(63842,(132044,3)))
(190539,(63842,(89961,3)))
(190539,(63842,(103627,3)))
(190539,(63842,(137558,3)))
(190539,(63842,(177288,3)))
(190539,(63842,(87874,3)))
(190539,(63842,(55252,3)))
(190539,(63842,(64171,3)))
(190539,(63842,(163400,3)))
(190539,(63842,(108209,3)))
(190539,(63842,(102728,3)))
(190539,(63842,(34894,3)))
(190539,(63842,(54805,3)))
(190539,(63842,(160469,3)))
(190539,(63842,(117136,3)))
(190539,(63842,(109236,3)))
(190539,(63842,(102730,3)))
(190539,(63842,(129869,3)))
(190539,(63842,(175225,3)))
(190539,(63842,(117248,3)))
(190539,(63842,(103461,3)))
(190539,(63842,(184267,3)))
(190539,(63842,(105685,3)))
(190539,(63842,(18540,3)))
(190539,(63842,(167887,3)))
(190539,(63842,(119625,3)))
(190539,(63842,(117478,3)))
(190539,(63842,(171840,3)))
(190539,(63842,(88019,3)))
(190539,(63842,(108207,3)))
(190539,(63842,(99990,3)))
(190539,(63842,(16724,3)))
(190539,(63842,(107372,3)))
(190539,(63842,(100653,3)))
(190539,(63842,(165790,3)))
(190539,(63842,(47622,3)))
(190539,(63842,(55802,3)))
(190539,(63842,(131638,3)))
(190539,(63842,(137224,3)))
(190539,(63842,(96182,3)))
(190539,(63842,(131582,3)))
(190539,(63842,(93894,3)))
(190539,(63842,(105210,3)))
(190539,(63842,(100646,3)))
(190539,(63842,(122639,3)))
(190539,(63842,(112079,3)))
(190539,(63842,(25047,3)))
(190539,(63842,(150360,3)))
(190539,(63842,(39350,3)))
(190539,(63842,(25104,3)))
(190539,(63842,(106045,3)))
(190539,(63842,(111851,3)))
(190539,(63842,(117283,3)))
(190539,(63842,(101212,3)))
(190539,(63842,(47685,3)))
(190539,(63842,(131583,3)))
(190539,(63842,(63146,2)))
(190539,(63842,(166084,2)))
(190539,(63842,(131942,2)))
(190539,(63842,(87256,2)))
(190539,(63842,(152112,2)))
(190539,(63842,(55267,2)))
(190539,(63842,(103367,2)))
(190539,(63842,(112819,2)))
(190539,(63842,(86982,2)))
(190539,(63842,(156922,2)))
(190539,(63842,(45925,2)))
(190539,(63842,(19894,2)))
(190539,(63842,(89746,2)))
(190539,(63842,(113266,2)))
(190539,(63842,(25086,2)))
(190539,(63842,(105208,2)))
(190539,(63842,(164132,2)))
(190539,(63842,(108194,2)))
(190539,(63842,(122476,2)))
(190539,(63842,(17664,2)))
(190539,(63842,(103521,2)))
(190539,(63842,(18366,2)))
(190539,(63842,(14288,2)))
(190539,(63842,(61656,2)))
(190539,(63842,(54779,2)))
(190539,(63842,(99245,2)))
(190539,(63842,(142752,2)))
(190539,(63842,(64361,2)))
(190539,(63842,(147700,2)))
(190539,(63842,(19127,2)))
(190539,(63842,(127757,2)))
(190539,(63842,(99998,2)))
(190539,(63842,(65731,2)))
(190539,(63842,(14614,2)))
(190539,(63842,(39942,2)))
(190539,(63842,(139836,2)))
(190539,(63842,(10055,2)))
(190539,(63842,(160355,2)))
(190539,(63842,(131591,2)))
(190539,(63842,(168078,2)))
(190539,(63842,(10932,2)))
(190539,(63842,(102251,2)))
(190539,(63842,(166921,2)))
(190539,(63842,(103387,2)))
(190539,(63842,(147505,2)))
(190539,(63842,(149272,2)))
(190539,(63842,(155747,2)))
(190539,(63842,(100647,2)))
(190539,(63842,(96258,2)))
(190539,(63842,(131967,2)))
(190539,(63842,(39585,2)))
(190539,(63842,(147114,2)))
(190539,(63842,(54742,2)))
(190539,(63842,(99219,2)))
(190539,(63842,(172061,2)))
(190539,(63842,(111982,2)))
(190539,(63842,(14698,2)))
(190539,(63842,(109237,2)))
(190539,(63842,(18462,2)))
(190539,(63842,(140402,2)))
(190539,(63842,(103851,2)))
(190539,(63842,(106669,2)))
(190539,(63842,(110679,2)))
(190539,(63842,(141460,2)))
(190539,(63842,(102044,2)))
(190539,(63842,(104094,2)))
(190539,(63842,(39613,2)))
(190539,(63842,(166891,2)))
(190539,(63842,(89311,2)))
(190539,(63842,(148950,2)))
(190539,(63842,(166922,2)))
(190539,(63842,(146439,2)))
(190539,(63842,(87728,2)))
(190539,(63842,(39590,2)))
(190539,(63842,(61327,2)))
(190539,(63842,(56708,2)))
(190539,(63842,(150222,2)))
(190539,(63842,(137225,2)))
(190539,(63842,(39452,2)))
(190539,(63842,(140145,2)))
(190539,(63842,(165036,2)))
(190539,(63842,(89916,2)))
(190539,(63842,(107133,2)))
(190539,(63842,(25042,2)))
(190539,(63842,(98771,2)))
(190539,(63842,(10950,2)))
(190539,(63842,(10107,2)))
(190539,(63842,(54885,2)))
(190539,(63842,(15208,2)))
(190539,(63842,(106952,2)))
(190539,(63842,(23908,2)))
(190539,(63842,(140002,2)))
(190539,(63842,(15743,2)))
(190539,(63842,(174804,2)))
(190539,(63842,(880,2)))
(190539,(63842,(56745,2)))
(190539,(63842,(107833,2)))
(190539,(63842,(117250,2)))
(190539,(63842,(158396,2)))
(190539,(63842,(119621,2)))
(190539,(63842,(10930,2)))
(190539,(63842,(132180,2)))
(190539,(63842,(89859,2)))
(190539,(63842,(146288,2)))
(190539,(63842,(17846,2)))
(190539,(63842,(43668,2)))
(190539,(63842,(38566,2)))
(190539,(63842,(87561,2)))
(190539,(63842,(52747,2)))
(190539,(63842,(134776,2)))
(190539,(63842,(166164,2)))
(190539,(63842,(105267,2)))
(190539,(63842,(39541,2)))
(190539,(63842,(108242,2)))
(190539,(63842,(56650,2)))
(190539,(63842,(192368,2)))
(190539,(63842,(140584,2)))
(190539,(63842,(171779,2)))
(190539,(63842,(125307,2)))
(190539,(63842,(18850,2)))
(190539,(63842,(92938,2)))
(190539,(63842,(183039,2)))
(190539,(63842,(165009,2)))
(190539,(63842,(110730,2)))
(190539,(63842,(100759,2)))
(190539,(63842,(1400,2)))
(190539,(63842,(178125,2)))
(190539,(63842,(1791,2)))
(190539,(63842,(132847,2)))
(190539,(63842,(138738,2)))
(190539,(63842,(109494,2)))
(190539,(63842,(117517,2)))
(190539,(63842,(56400,2)))
(190539,(63842,(10145,2)))
(190539,(63842,(135550,2)))
(190539,(63842,(15447,2)))
(190539,(63842,(89305,2)))
(190539,(63842,(107374,2)))
(190539,(63842,(110630,2)))
(190539,(63842,(105716,2)))
(190539,(63842,(10925,2)))
(190539,(63842,(100638,2)))
(190539,(63842,(39605,2)))
(190539,(63842,(58445,2)))
(190539,(63842,(132176,2)))
(190539,(63842,(17160,2)))
(190539,(63842,(83601,2)))
(190539,(63842,(89783,2)))
(190539,(63842,(176567,2)))
(190539,(63842,(46139,2)))
(190539,(63842,(138347,2)))
(190539,(63842,(87400,2)))
(190539,(63842,(39221,2)))
(190539,(63842,(56665,2)))
(190539,(63842,(87977,2)))
(190539,(63842,(106668,2)))
(190539,(63842,(12743,2)))
(190539,(63842,(103756,2)))
(190539,(63842,(43632,2)))
(190539,(63842,(98667,2)))
(190539,(63842,(39218,2)))
(190539,(63842,(110731,2)))
(190539,(63842,(89861,2)))
(190539,(63842,(25105,2)))
(190539,(63842,(39723,2)))
(190539,(63842,(107820,2)))
(190539,(63842,(80636,2)))
(190539,(63842,(17022,2)))
(190539,(63842,(101713,2)))
(190539,(63842,(118515,2)))
(190539,(63842,(125310,2)))
(190539,(63842,(107259,2)))
(190539,(63842,(86748,2)))
(190539,(63842,(10098,2)))
(190539,(63842,(149116,2)))
(190539,(63842,(117183,2)))
(190539,(63842,(184668,2)))
(190539,(63842,(64172,2)))
(190539,(63842,(103459,2)))
(190539,(63842,(39724,2)))
(190539,(63842,(139482,2)))
(190539,(63842,(153100,2)))
(190539,(63842,(70955,2)))
(190539,(63842,(125308,2)))
(190539,(63842,(55041,2)))
(190539,(63842,(49145,2)))
(190539,(63842,(99914,2)))
(190539,(63842,(106670,2)))
(190539,(63842,(86475,2)))
(190539,(63842,(113236,2)))
(190539,(63842,(17612,2)))
(190539,(63842,(150378,2)))
(190539,(63842,(170538,2)))
(190539,(63842,(100651,2)))
(190539,(63842,(119097,1)))
(190539,(63842,(107628,1)))
(190539,(63842,(190539,1)))
(190539,(63842,(104290,1)))
(190539,(63842,(96891,1)))
(190539,(63842,(149009,1)))
(190539,(63842,(107155,1)))
(190539,(63842,(18931,1)))
(190539,(63842,(37071,1)))
(190539,(63842,(139178,1)))
(190539,(63842,(140091,1)))
(190539,(63842,(150448,1)))
(190539,(63842,(96178,1)))
(190539,(63842,(106055,1)))
(190539,(63842,(102718,1)))
(190539,(63842,(163909,1)))
(190539,(63842,(42004,1)))
(190539,(63842,(170343,1)))
(190539,(63842,(140048,1)))
(190539,(63842,(150326,1)))
(190539,(63842,(132153,1)))
(190539,(63842,(104683,1)))
(190539,(63842,(101884,1)))
(190539,(63842,(56673,1)))
(190539,(63842,(113324,1)))
(190539,(63842,(49208,1)))
(190539,(63842,(49648,1)))
(190539,(63842,(54470,1)))
(190539,(63842,(182970,1)))
(190539,(63842,(10871,1)))
(190539,(63842,(98047,1)))
(190539,(63842,(94187,1)))
(190539,(63842,(122477,1)))
(190539,(63842,(96232,1)))
(190539,(63842,(104017,1)))
(190539,(63842,(90394,1)))
(190539,(63842,(132076,1)))
(190539,(63842,(51423,1)))
(190539,(63842,(18847,1)))
(190539,(63842,(58382,1)))
(190539,(63842,(111840,1)))
(190539,(63842,(183884,1)))
(190539,(63842,(138736,1)))
(190539,(63842,(101120,1)))
(190539,(63842,(101205,1)))
(190539,(63842,(132350,1)))
(190539,(63842,(106144,1)))
(190539,(63842,(16639,1)))
(190539,(63842,(125321,1)))
(190539,(63842,(102047,1)))
(190539,(63842,(156903,1)))
(190539,(63842,(108187,1)))
(190539,(63842,(138952,1)))
(190539,(63842,(79863,1)))
(190539,(63842,(38185,1)))
(190539,(63842,(104794,1)))
(190539,(63842,(186979,1)))
(190539,(63842,(98045,1)))
(190539,(63842,(184248,1)))
(190539,(63842,(100654,1)))
(190539,(63842,(183865,1)))
(190539,(63842,(87534,1)))
(190539,(63842,(41958,1)))
(190539,(63842,(100827,1)))
(190539,(63842,(41971,1)))
(190539,(63842,(139428,1)))
(190539,(63842,(147235,1)))
(190539,(63842,(99996,1)))
(190539,(63842,(144713,1)))
(190539,(63842,(168924,1)))
(190539,(63842,(46821,1)))
(190539,(63842,(86746,1)))
(190539,(63842,(146939,1)))
(190539,(63842,(97952,1)))
(190539,(63842,(142690,1)))
(190539,(63842,(87394,1)))
(190539,(63842,(119627,1)))
(190539,(63842,(39548,1)))
(190539,(63842,(187062,1)))
(190539,(63842,(97027,1)))
(190539,(63842,(54780,1)))
(190539,(63842,(49184,1)))
(190539,(63842,(19125,1)))
(190539,(63842,(20270,1)))
(190539,(63842,(102927,1)))
(190539,(63842,(140285,1)))
(190539,(63842,(16397,1)))
(190539,(63842,(78829,1)))
(190539,(63842,(117321,1)))
(190539,(63842,(86968,1)))
(190539,(63842,(135265,1)))
(190539,(63842,(101519,1)))
(190539,(63842,(18642,1)))
(190539,(63842,(112356,1)))
(190539,(63842,(10921,1)))
(190539,(63842,(147077,1)))
(190539,(63842,(160862,1)))
(190539,(63842,(63024,1)))
(190539,(63842,(105378,1)))
(190539,(63842,(131606,1)))
(190539,(63842,(106300,1)))
(190539,(63842,(146764,1)))
(190539,(63842,(16121,1)))
(190539,(63842,(87708,1)))
(190539,(63842,(10026,1)))
(190539,(63842,(96228,1)))
(190539,(63842,(105771,1)))
(190539,(63842,(173923,1)))
(190539,(63842,(112082,1)))
(190539,(63842,(98920,1)))
(190539,(63842,(109043,1)))
(190539,(63842,(87261,1)))
(190539,(63842,(187297,1)))
(190539,(63842,(89621,1)))
(190539,(63842,(187826,1)))
(190539,(63842,(168125,1)))
(190539,(63842,(87385,1)))
(190539,(63842,(179462,1)))
(190539,(63842,(14648,1)))
(190539,(63842,(163539,1)))
(190539,(63842,(10947,1)))
(190539,(63842,(89277,1)))
(190539,(63842,(164021,1)))
(190539,(63842,(148998,1)))
(190539,(63842,(141550,1)))
(190539,(63842,(56612,1)))
(190539,(63842,(187817,1)))
(190539,(63842,(45215,1)))
(190539,(63842,(19829,1)))
(190539,(63842,(100964,1)))
(190539,(63842,(110718,1)))
(190539,(63842,(147435,1)))
(190539,(63842,(97638,1)))
(190539,(63842,(70966,1)))
(190539,(63842,(144748,1)))
(190539,(63842,(25040,1)))
(190539,(63842,(190682,1)))
(190539,(63842,(109057,1)))
(190539,(63842,(98916,1)))
(190539,(63842,(150443,1)))
(190539,(63842,(14643,1)))
(190539,(63842,(195491,1)))
(190539,(63842,(107119,1)))
(190539,(63842,(97389,1)))
(190539,(63842,(39598,1)))
(190539,(63842,(182563,1)))
(190539,(63842,(117135,1)))
(190539,(63842,(107864,1)))
(190539,(63842,(54807,1)))
(190539,(63842,(87668,1)))
(190539,(63842,(152451,1)))
(190539,(63842,(39203,1)))
(190539,(63842,(1971,1)))
(190539,(63842,(10020,1)))
(190539,(63842,(146661,1)))
(190539,(63842,(140469,1)))
(190539,(63842,(49828,1)))
(190539,(63842,(107971,1)))
(190539,(63842,(55853,1)))
(190539,(63842,(70962,1)))
(190539,(63842,(96233,1)))
(190539,(63842,(25041,1)))
(190539,(63842,(104629,1)))
(190539,(63842,(86804,1)))
(190539,(63842,(180955,1)))
(190539,(63842,(39446,1)))
(190539,(63842,(35750,1)))
(190539,(63842,(86677,1)))
(190539,(63842,(105736,1)))
(190539,(63842,(191250,1)))
(190539,(63842,(146789,1)))
(190539,(63842,(87260,1)))
(190539,(63842,(187055,1)))
(190539,(63842,(145192,1)))
(190539,(63842,(148951,1)))
(190539,(63842,(111208,1)))
(190539,(63842,(135352,1)))
(190539,(63842,(129182,1)))
(190539,(63842,(89743,1)))
(190539,(63842,(100652,1)))
(190539,(63842,(134976,1)))
(190539,(63842,(112379,1)))
(190539,(63842,(166955,1)))
(190539,(63842,(103766,1)))
(190539,(63842,(187043,1)))
(190539,(63842,(39594,1)))
(190539,(63842,(117447,1)))
(190539,(63842,(139570,1)))
(190539,(63842,(140403,1)))
(190539,(63842,(114859,1)))
(190539,(63842,(38442,1)))
(190539,(63842,(102041,1)))
(190539,(63842,(105818,1)))
(190539,(63842,(100649,1)))
(190539,(63842,(125702,1)))
(190539,(63842,(132442,1)))
(190539,(63842,(187855,1)))
(190539,(63842,(177527,1)))
(190539,(63842,(110971,1)))
(190539,(63842,(42011,1)))
(190539,(63842,(106043,1)))
(190539,(63842,(41951,1)))
(190539,(63842,(6873,1)))
(190539,(63842,(113827,1)))
(190539,(63842,(59016,1)))
(190539,(63842,(107759,1)))
(190539,(63842,(106094,1)))
(190539,(63842,(193748,1)))
(190539,(63842,(142773,1)))
(190539,(63842,(105770,1)))
(190539,(63842,(176158,1)))
(190539,(63842,(89643,1)))
(190539,(63842,(106035,1)))
(190539,(63842,(138919,1)))
(190539,(63842,(56711,1)))
(190539,(63842,(93819,1)))
(190539,(63842,(39746,1)))
(190539,(63842,(163937,1)))
(190539,(63842,(10898,1)))
(190539,(63842,(147470,1)))
(190539,(63842,(63153,1)))
(190539,(63842,(86895,1)))
(190539,(63842,(119618,1)))
(190539,(63842,(100987,1)))
(190539,(63842,(149271,1)))
(190539,(63842,(99993,1)))
(190539,(63842,(41965,1)))
(190539,(63842,(43648,1)))
(190539,(63842,(133941,1)))
(190539,(63842,(97012,1)))
(190539,(63842,(148783,1)))
(190539,(63842,(102564,1)))
(190539,(63842,(104533,1)))
(190539,(63842,(101827,1)))
(190539,(63842,(53493,1)))
(190539,(63842,(19137,1)))
(190539,(63842,(174288,1)))
(190539,(63842,(163990,1)))
(190539,(63842,(176661,1)))
(190539,(63842,(145367,1)))
(190539,(63842,(140587,1)))
(190539,(63842,(185958,1)))
(190539,(63842,(107745,1)))
(190539,(63842,(58385,1)))
(190539,(63842,(131608,1)))
(190539,(63842,(41993,1)))
(190539,(63842,(105403,1)))
(190539,(63842,(131594,1)))
(190539,(63842,(166898,1)))
(190539,(63842,(138969,1)))
(190539,(63842,(16936,1)))
(190539,(63842,(192734,1)))
(190539,(63842,(57801,1)))
(190539,(63842,(111206,1)))
(190539,(63842,(54834,1)))
(190539,(63842,(86495,1)))
(190539,(63842,(166046,1)))
(190539,(63842,(45874,1)))
(190539,(63842,(39461,1)))
(190539,(63842,(171712,1)))
(190539,(63842,(93660,1)))
(190539,(63842,(164087,1)))
(190539,(63842,(187060,1)))
(190539,(63842,(183768,1)))
(190539,(63842,(150802,1)))
(190539,(63842,(103635,1)))
(190539,(63842,(150036,1)))
(190539,(63842,(103914,1)))
(190539,(63842,(164278,1)))
(190539,(63842,(129561,1)))
(190539,(63842,(106832,1)))
(190539,(63842,(111870,1)))
(190539,(63842,(160306,1)))
(190539,(63842,(182610,1)))
(190539,(63842,(178902,1)))
(190539,(63842,(112376,1)))
(190539,(63842,(17197,1)))
(190539,(63842,(25089,1)))
(190539,(63842,(59022,1)))
(190539,(63842,(177344,1)))
(190539,(63842,(109495,1)))
(190539,(63842,(114860,1)))
(190539,(63842,(165434,1)))
(190539,(63842,(105206,1)))
(190539,(63842,(14243,1)))
(190539,(63842,(157061,1)))
(190539,(63842,(182767,1)))
(190539,(63842,(169288,1)))
(190539,(63842,(33979,1)))
(190539,(63842,(170100,1)))
(190539,(63842,(164135,1)))
(190539,(63842,(168957,1)))
(190539,(63842,(87602,1)))
(190539,(63842,(135319,1)))
(190539,(63842,(101329,1)))
(190539,(63842,(87274,1)))
(190539,(63842,(185393,1)))
(190539,(63842,(173476,1)))
(190539,(63842,(109608,1)))
(190539,(63842,(178573,1)))
(190539,(63842,(124737,1)))
(190539,(63842,(158401,1)))
(190539,(63842,(173000,1)))
(190539,(63842,(10001,1)))
(190539,(63842,(110710,1)))
(190539,(63842,(183734,1)))
(190539,(63842,(132332,1)))
(190539,(63842,(172897,1)))
(190539,(63842,(148796,1)))
(190539,(63842,(86494,1)))
(190539,(63842,(58325,1)))
(190539,(63842,(39209,1)))
(190539,(63842,(103610,1)))
(190539,(63842,(107446,1)))
(190539,(63842,(87263,1)))
(190539,(63842,(135216,1)))
(190539,(63842,(24581,1)))
(190539,(63842,(82616,1)))
(190539,(63842,(185792,1)))
(190539,(63842,(47752,1)))
(190539,(63842,(138745,1)))
(190539,(63842,(25046,1)))
(190539,(63842,(112596,1)))
(190539,(63842,(173871,1)))
(190539,(63842,(38083,1)))
(190539,(63842,(39549,1)))
(190539,(63842,(171941,1)))
(190539,(63842,(132151,1)))
(190539,(63842,(101442,1)))
(190539,(63842,(99226,1)))
(190539,(63842,(44942,1)))
(190539,(63842,(105775,1)))
(190539,(63842,(103197,1)))
(190539,(63842,(103443,1)))
(190539,(63842,(47170,1)))
(190539,(63842,(184145,1)))
(190539,(63842,(54563,1)))
(190539,(63842,(107369,1)))
(190539,(63842,(96096,1)))
(190539,(63842,(18751,1)))
(190539,(63842,(137232,1)))
(190539,(63842,(39198,1)))
(190539,(63842,(187972,1)))
(190539,(63842,(101514,1)))
(190539,(63842,(139378,1)))
(190539,(63842,(131979,1)))
(190539,(63842,(54823,1)))
(190539,(63842,(104320,1)))
(190539,(63842,(146938,1)))
(190539,(63842,(107875,1)))
(190539,(63842,(25024,1)))
(190539,(63842,(54467,1)))
(190539,(63842,(139863,1)))
(190539,(63842,(25897,1)))
(190539,(63842,(146309,1)))
(190539,(63842,(112337,1)))
(190539,(63842,(173486,1)))
(190539,(63842,(102438,1)))
(190539,(63842,(49140,1)))
(190539,(63842,(192910,1)))
(190539,(63842,(43653,1)))
(190539,(63842,(147028,1)))
(190539,(63842,(55565,1)))
(190539,(63842,(107445,1)))
(190539,(63842,(87734,1)))
(190539,(63842,(109442,1)))
(190539,(63842,(101291,1)))
(190539,(63842,(132079,1)))
(190539,(63842,(150462,1)))
(190539,(63842,(132052,1)))
(190539,(63842,(189502,1)))
(190539,(63842,(164038,1)))
(190539,(63842,(172918,1)))
(190539,(63842,(119059,1)))
(190539,(63842,(103060,1)))
(190539,(63842,(52470,1)))
(190539,(63842,(159888,1)))
(190539,(63842,(108190,1)))
(190539,(63842,(171839,1)))
(190539,(63842,(57886,1)))
(190539,(63842,(105401,1)))
(190539,(63842,(101444,1)))
(190539,(63842,(106919,1)))
(190539,(63842,(171216,1)))
(190539,(63842,(132586,1)))
(190539,(63842,(166199,1)))
(190539,(63842,(39231,1)))
(190539,(63842,(103445,1)))
(190539,(63842,(68050,1)))
(190539,(63842,(111881,1)))
(190539,(63842,(190914,1)))
(190539,(63842,(10919,1)))
(190539,(63842,(56409,1)))
(190539,(63842,(104283,1)))
(190539,(63842,(100767,1)))
(190539,(63842,(168993,1)))
(190539,(63842,(147129,1)))
(190539,(63842,(173481,1)))
(190539,(63842,(107420,1)))
(190539,(63842,(39554,1)))
(190539,(63842,(191537,1)))
(190539,(63842,(55830,1)))
(190539,(63842,(176311,1)))
(190539,(63842,(17685,1)))
(190539,(63842,(182815,1)))
(190539,(63842,(107111,1)))
(190539,(63842,(43146,1)))
(190539,(63842,(163925,1)))
(190539,(63842,(172251,1)))
(190539,(63842,(132101,1)))
(190539,(63842,(16959,1)))
(190539,(63842,(178708,1)))
(190539,(63842,(195945,1)))
(190539,(63842,(131904,1)))
(190539,(63842,(102998,1)))
(190539,(63842,(111679,1)))
(190539,(63842,(56422,1)))
(190539,(63842,(113258,1)))
(190539,(63842,(100064,1)))
(190539,(63842,(101938,1)))
(190539,(63842,(111810,1)))
(190539,(63842,(187466,1)))
(190539,(63842,(140867,1)))
(190539,(63842,(132328,1)))
(190539,(63842,(106546,1)))
(190539,(63842,(17677,1)))
(190539,(63842,(139189,1)))
(190539,(63842,(54776,1)))
(190539,(63842,(131643,1)))
(190539,(63842,(126548,1)))
(190539,(63842,(103436,1)))
(190539,(63842,(171851,1)))
(190539,(63842,(103520,1)))
(190539,(63842,(190973,1)))
(190539,(63842,(142755,1)))
(190539,(63842,(7094,1)))
(190539,(63842,(132256,1)))
(190539,(63842,(148403,1)))
(190539,(63842,(119109,1)))
(190539,(63842,(129682,1)))
(190539,(63842,(16464,1)))
(190539,(63842,(89815,1)))
(190539,(63842,(101516,1)))
(190539,(63842,(130632,1)))
(190539,(63842,(138386,1)))
(190539,(63842,(96892,1)))
(190539,(63842,(187172,1)))
(190539,(63842,(107831,1)))
(190539,(63842,(185625,1)))
(190539,(63842,(53656,1)))
(190539,(63842,(46095,1)))
(190539,(63842,(131645,1)))
(190539,(63842,(87896,1)))
(190539,(63842,(152268,1)))
(190539,(63842,(137220,1)))
(190539,(63842,(104509,1)))
(190539,(63842,(101928,1)))
(190539,(63842,(132337,1)))
(190539,(63842,(153911,1)))
(190539,(63842,(172013,1)))
(190539,(63842,(172977,1)))
(190539,(63842,(17162,1)))
(190539,(63842,(14784,1)))
(190539,(63842,(163267,1)))
(190539,(63842,(135376,1)))
(190539,(63842,(13025,1)))
(190539,(63842,(171028,1)))
(190539,(63842,(20390,1)))
(190539,(63842,(10091,1)))
(190539,(63842,(44960,1)))
(190539,(63842,(89324,1)))
(190539,(63842,(109517,1)))
(190539,(63842,(96883,1)))
(190539,(63842,(131669,1)))
(190539,(63842,(79481,1)))
(190539,(63842,(132662,1)))
(190539,(63842,(185257,1)))
(190539,(63842,(10117,1)))
(190539,(63842,(139339,1)))
(190539,(63842,(59420,1)))
(190539,(63842,(131709,1)))
(190539,(63842,(137213,1)))
(190539,(63842,(55014,1)))
(190539,(63842,(165961,1)))
(190539,(63842,(131811,1)))
(190539,(63842,(165058,1)))
(190539,(63842,(58351,1)))
(190539,(63842,(132123,1)))
(190539,(63842,(109876,1)))
(190539,(63842,(142127,1)))
(190539,(63842,(147139,1)))
(190539,(63842,(58441,1)))
(190539,(63842,(25023,1)))
(190539,(63842,(56832,1)))
(190539,(63842,(150236,1)))
(190539,(63842,(59943,1)))
(190539,(63842,(112859,1)))
(190539,(63842,(54474,1)))
(190539,(63842,(103803,1)))
(190539,(63842,(105242,1)))
(190539,(63842,(110635,1)))
(190539,(63842,(16746,1)))
(190539,(63842,(44963,1)))
(190539,(63842,(103751,1)))
(190539,(63842,(142221,1)))
(190539,(63842,(105419,1)))
(190539,(63842,(117153,1)))
(190539,(63842,(103467,1)))
(190539,(63842,(171782,1)))
(190539,(63842,(139208,1)))
(190539,(63842,(87856,1)))
(190539,(63842,(164005,1)))
(190539,(63842,(100536,1)))
(190539,(63842,(13920,1)))
(190539,(63842,(173394,1)))
(190539,(63842,(65722,1)))
(190539,(63842,(151753,1)))
(190539,(63842,(10939,1)))
(190539,(63842,(139215,1)))
(190539,(63842,(131992,1)))
(190539,(63842,(103619,1)))
(190539,(63842,(103630,1)))
(190539,(63842,(135428,1)))
(190539,(63842,(90848,1)))
(190539,(63842,(132374,1)))
(190539,(63842,(171800,1)))
(190539,(63842,(18769,1)))
(190539,(63842,(101428,1)))
(190539,(63842,(89539,1)))
(190539,(63842,(15787,1)))
(190539,(63842,(139697,1)))
(190539,(63842,(107586,1)))
(190539,(63842,(83739,1)))
(190539,(63842,(158628,1)))
(190539,(63842,(139638,1)))
(190539,(63842,(106667,1)))
(190539,(63842,(86684,1)))
(190539,(63842,(105409,1)))
(190539,(63842,(170096,1)))
(190539,(63842,(103726,1)))
(190539,(63842,(55217,1)))
(190539,(63842,(56662,1)))
(190539,(63842,(12948,1)))
(190539,(63842,(144949,1)))
(190539,(63842,(147459,1)))
(190539,(63842,(97997,1)))
(190539,(63842,(163997,1)))
(190539,(63842,(89844,1)))
(190539,(63842,(111980,1)))
(190539,(63842,(137196,1)))
(190539,(63842,(182576,1)))
(190539,(63842,(59015,1)))
(190539,(63842,(132147,1)))
(190539,(63842,(96180,1)))
(190539,(63842,(131580,1)))
(190539,(63842,(20929,1)))
(190539,(63842,(183759,1)))
(190539,(63842,(179049,1)))
(190539,(63842,(169255,1)))
(190539,(63842,(183823,1)))
(190539,(63842,(16960,1)))
(190539,(63842,(117078,1)))
(190539,(63842,(89867,1)))
(190539,(63842,(55245,1)))
(190539,(63842,(89582,1)))
(190539,(63842,(105248,1)))
(190539,(63842,(105540,1)))
(190539,(63842,(57254,1)))
(190539,(63842,(101544,1)))
(190539,(63842,(132209,1)))
(190539,(63842,(110969,1)))
(190539,(63842,(111904,1)))
(190539,(63842,(104822,1)))
(190539,(63842,(132271,1)))
(190539,(63842,(103762,1)))
(190539,(63842,(87989,1)))
(190539,(63842,(96190,1)))
(190539,(63842,(157058,1)))
(190539,(63842,(152265,1)))
(190539,(63842,(86561,1)))
(190539,(63842,(168974,1)))
(190539,(63842,(153637,1)))
(190539,(63842,(153391,1)))
(190539,(63842,(140283,1)))
(190539,(63842,(191228,1)))
(190539,(63842,(107100,1)))
(190539,(63842,(56642,1)))
(190539,(63842,(190798,1)))
(190539,(63842,(190692,1)))
(190539,(63842,(174357,1)))
(190539,(63842,(109516,1)))
(190539,(63842,(2269,1)))
(190539,(63842,(20409,1)))
(190539,(63842,(190099,1)))
(190539,(63842,(131631,1)))
